species,slug,taxon_id,photo_id,source,lat,lon,split
Myrmecia pilosula,myrmecia-pilosula,122515,649948756,inat_api,-37.7512770981,145.1797667518,train
Myrmecia pilosula,myrmecia-pilosula,122515,650684661,inat_api,-37.9191395243,145.5501958569,train
Myrmecia pilosula,myrmecia-pilosula,122515,648848454,inat_api,-41.4675542814,147.1743441615,train
Myrmecia pilosula,myrmecia-pilosula,122515,644916599,inat_api,-34.8766966667,138.7820133333,train
Myrmecia pilosula,myrmecia-pilosula,122515,645810918,inat_api,-37.7633843,145.2086004,val
Myrmecia pilosula,myrmecia-pilosula,122515,643672719,inat_api,-37.709045,145.0367138333,train
Myrmecia pilosula,myrmecia-pilosula,122515,643413533,inat_api,-38.5993207841,145.5882660971,train
Myrmecia pilosula,myrmecia-pilosula,122515,646435122,inat_api,-43.043410461,147.1139619872,train
Myrmecia pilosula,myrmecia-pilosula,122515,644696712,inat_api,-37.9161703997,145.3259614,train
Myrmecia pilosula,myrmecia-pilosula,122515,644778748,inat_api,-42.963245,147.2589716667,val
Myrmecia pilosula,myrmecia-pilosula,122515,647868016,inat_api,-39.6571416667,144.0762945,train
Myrmecia pilosula,myrmecia-pilosula,122515,643318356,inat_api,-37.6885763889,143.9972197222,train
Myrmecia pilosula,myrmecia-pilosula,122515,643754146,inat_api,-37.893825,145.37462,train
Myrmecia pilosula,myrmecia-pilosula,122515,642787429,inat_api,-38.0214149086,145.9575698152,train
Myrmecia pilosula,myrmecia-pilosula,122515,643405669,inat_api,-42.9669416667,147.261505,val
Myrmecia pilosula,myrmecia-pilosula,122515,642847834,inat_api,-37.585303,141.403871,train
Myrmecia pilosula,myrmecia-pilosula,122515,642359640,inat_api,-38.401401608,144.1820890906,train
Myrmecia pilosula,myrmecia-pilosula,122515,642304805,inat_api,-38.4016022703,144.1788977513,train
Myrmecia pilosula,myrmecia-pilosula,122515,643335521,inat_api,-38.1405176271,145.2727398276,train
Myrmecia pilosula,myrmecia-pilosula,122515,642811640,inat_api,-34.6920152563,138.8269329071,val
Myrmecia pilosula,myrmecia-pilosula,122515,643298536,inat_api,-41.4301116667,147.18567,train
Myrmecia pilosula,myrmecia-pilosula,122515,641876474,inat_api,-34.9400183333,138.7064666667,train
Myrmecia pilosula,myrmecia-pilosula,122515,641835251,inat_api,-37.886203,145.327301,train
Myrmecia pilosula,myrmecia-pilosula,122515,641769629,inat_api,-35.161317744,138.8321356432,train
Myrmecia pilosula,myrmecia-pilosula,122515,641121499,inat_api,-38.2609316574,141.6742962536,val
Myrmecia pilosula,myrmecia-pilosula,122515,641835271,inat_api,-37.886203,145.327301,train
Myrmecia pilosula,myrmecia-pilosula,122515,641795837,inat_api,-38.2467190793,142.9231526664,train
Myrmecia pilosula,myrmecia-pilosula,122515,640703900,inat_api,-38.072111747,145.3767598631,train
Myrmecia pilosula,myrmecia-pilosula,122515,642620363,inat_api,-38.5030384845,145.2785913153,train
Myrmecia pilosula,myrmecia-pilosula,122515,640479112,inat_api,-38.2389325576,142.9113440889,val
Myrmecia pilosula,myrmecia-pilosula,122515,640088596,inat_api,-37.8566869491,145.3205702914,train
Myrmecia pilosula,myrmecia-pilosula,122515,640755904,inat_api,-35.643525,138.248037,train
Myrmecia pilosula,myrmecia-pilosula,122515,638837224,inat_api,-38.2451910083,142.9180980453,train
Myrmecia pilosula,myrmecia-pilosula,122515,640522289,inat_api,-38.4693785612,144.0854984662,train
Myrmecia pilosula,myrmecia-pilosula,122515,641760332,inat_api,-39.0594333333,146.3687583333,val
Myrmecia pilosula,myrmecia-pilosula,122515,638790001,inat_api,-36.044083604,136.7586013018,train
Myrmecia pilosula,myrmecia-pilosula,122515,638835924,inat_api,-38.238893762,142.9113119446,train
Myrmecia pilosula,myrmecia-pilosula,122515,638903170,inat_api,-35.037505415,138.9287011089,train
Myrmecia pilosula,myrmecia-pilosula,122515,638483613,inat_api,-38.0214149086,145.9575698152,train
Myrmecia pilosula,myrmecia-pilosula,122515,642306890,inat_api,-41.9830861111,146.8303611111,val
Myrmecia pilosula,myrmecia-pilosula,122515,638526177,inat_api,-35.4102273,138.7329407997,train
Myrmecia pilosula,myrmecia-pilosula,122515,637950208,inat_api,-38.2429325464,142.920372469,train
Myrmecia pilosula,myrmecia-pilosula,122515,637659200,inat_api,-34.7708555958,138.8016217415,train
Myrmecia pilosula,myrmecia-pilosula,122515,637660428,inat_api,-34.7705215241,138.8021885712,train
Myrmecia pilosula,myrmecia-pilosula,122515,637467184,inat_api,-38.2506003578,144.2704471068,val
Myrmecia pilosula,myrmecia-pilosula,122515,637513054,inat_api,-38.2467225538,142.9195878413,train
Myrmecia pilosula,myrmecia-pilosula,122515,637378590,inat_api,-33.6655833333,150.3474916667,train
Myrmecia pilosula,myrmecia-pilosula,122515,638388219,inat_api,-37.142406,146.463782,train
Myrmecia pilosula,myrmecia-pilosula,122515,636476567,inat_api,-34.88835525,138.6950378333,train
Myrmecia pilosula,myrmecia-pilosula,122515,638025754,inat_api,-41.3247351,146.3506248,val
Myrmecia pilosula,myrmecia-pilosula,122515,640576903,inat_api,-38.4769041762,144.0770062373,train
Myrmecia pilosula,myrmecia-pilosula,122515,636383233,inat_api,-38.2484847688,142.9177907279,train
Myrmecia pilosula,myrmecia-pilosula,122515,635965259,inat_api,-43.0374111111,146.2774638889,train
Myrmecia pilosula,myrmecia-pilosula,122515,636065887,inat_api,-37.4297752222,142.4255218333,train
Myrmecia pilosula,myrmecia-pilosula,122515,638395470,inat_api,-35.9896939449,136.7686450797,val
Myrmecia pilosula,myrmecia-pilosula,122515,635041743,inat_api,-33.6851883333,150.3126216667,train
Myrmecia pilosula,myrmecia-pilosula,122515,635152766,inat_api,-37.890824,145.310495,train
Myrmecia pilosula,myrmecia-pilosula,122515,636492281,inat_api,-37.3298509523,144.5942234144,train
Myrmecia pilosula,myrmecia-pilosula,122515,634515993,inat_api,-38.22132,144.652256,train
Myrmecia pilosula,myrmecia-pilosula,122515,635305018,inat_api,-37.8511337083,145.4064756148,val
Myrmecia pilosula,myrmecia-pilosula,122515,634129177,inat_api,-33.656064906,150.3741826662,train
Myrmecia pilosula,myrmecia-pilosula,122515,634090339,inat_api,-38.3201366667,144.315475,train
Myrmecia pilosula,myrmecia-pilosula,122515,633613586,inat_api,-38.1304496,145.2691829,train
Myrmecia pilosula,myrmecia-pilosula,122515,634098621,inat_api,-33.6677234557,150.3003255529,train
Myrmecia pilosula,myrmecia-pilosula,122515,636409661,inat_api,-38.4203168244,144.9430932498,val
Myrmecia pilosula,myrmecia-pilosula,122515,633001829,inat_api,-42.9987577735,147.2947980607,train
Myrmecia pilosula,myrmecia-pilosula,122515,635779865,inat_api,-34.3907775833,150.3301391389,train
Myrmecia pilosula,myrmecia-pilosula,122515,634577748,inat_api,-37.53737,145.3499,train
Myrmecia pilosula,myrmecia-pilosula,122515,632993254,inat_api,-37.4194638889,144.5574805556,train
Myrmecia pilosula,myrmecia-pilosula,122515,634185495,inat_api,-35.0311916667,138.7080083333,val
Myrmecia pilosula,myrmecia-pilosula,122515,633526206,inat_api,-38.2451470299,142.9196042878,train
Myrmecia pilosula,myrmecia-pilosula,122515,632990189,inat_api,-37.9362,145.3486616667,train
Myrmecia pilosula,myrmecia-pilosula,122515,632182719,inat_api,-38.375038941,144.2447468338,train
Myrmecia pilosula,myrmecia-pilosula,122515,632557332,inat_api,-41.682907,146.75267,train
Myrmecia pilosula,myrmecia-pilosula,122515,631892819,inat_api,-38.3845866667,146.1962583333,val
Myrmecia pilosula,myrmecia-pilosula,122515,631893186,inat_api,-38.3845966667,146.1961966667,train
Myrmecia pilosula,myrmecia-pilosula,122515,634129133,inat_api,-37.8882979997,145.3005906997,train
Myrmecia pilosula,myrmecia-pilosula,122515,631983374,inat_api,-38.2200849,146.4722648997,train
Myrmecia pilosula,myrmecia-pilosula,122515,631479639,inat_api,-38.38133,146.1993866667,train
Myrmecia pilosula,myrmecia-pilosula,122515,632025248,inat_api,-41.156375,146.624345,val
Myrmecia pilosula,myrmecia-pilosula,122515,630870906,inat_api,-38.2452713644,142.9181536806,train
Myrmecia pilosula,myrmecia-pilosula,122515,631276908,inat_api,-38.2453788157,142.9182041816,train
Myrmecia pilosula,myrmecia-pilosula,122515,630822405,inat_api,-38.2455886622,142.9182786678,train
Myrmecia pilosula,myrmecia-pilosula,122515,630872720,inat_api,-38.3415184193,142.6302666362,train
Myrmecia pilosula,myrmecia-pilosula,122515,630819841,inat_api,-38.2458707017,142.9185990887,val
Myrmecia pilosula,myrmecia-pilosula,122515,630300431,inat_api,-38.2468214546,142.9191121564,train
Myrmecia pilosula,myrmecia-pilosula,122515,630299624,inat_api,-38.2471839977,142.9191325076,train
Myrmecia pilosula,myrmecia-pilosula,122515,630194480,inat_api,-38.2624439367,144.5571180108,train
Myrmecia pilosula,myrmecia-pilosula,122515,630870797,inat_api,-38.2452795073,142.9181580812,train
Myrmecia pilosula,myrmecia-pilosula,122515,629912643,inat_api,-38.2437892687,142.9178473076,val
Myrmecia pilosula,myrmecia-pilosula,122515,629911869,inat_api,-38.2471099514,142.9191443723,train
Myrmecia pilosula,myrmecia-pilosula,122515,630301536,inat_api,-38.1322555,145.2668616667,train
Myrmecia pilosula,myrmecia-pilosula,122515,630176923,inat_api,-38.3546757537,146.38736364,train
Myrmecia pilosula,myrmecia-pilosula,122515,629893521,inat_api,-37.9938781,145.6378386,train
Myrmecia pilosula,myrmecia-pilosula,122515,629829434,inat_api,-38.2398313211,142.9159028187,val
Myrmecia pilosula,myrmecia-pilosula,122515,629911434,inat_api,-38.2471404055,142.9191012136,train
Myrmecia pilosula,myrmecia-pilosula,122515,629840483,inat_api,-42.39363,146.4915466667,train
Myrmecia pilosula,myrmecia-pilosula,122515,629910599,inat_api,-37.335619,144.5963379,train
Myrmecia pilosula,myrmecia-pilosula,122515,629658501,inat_api,-38.3545996207,146.3877175272,train
Myrmecia pilosula,myrmecia-pilosula,122515,629882298,inat_api,-38.6606246028,146.1979859835,val
Myrmecia pilosula,myrmecia-pilosula,122515,629396762,inat_api,-38.1405608897,145.272163343,train
Myrmecia pilosula,myrmecia-pilosula,122515,629192980,inat_api,-43.0458309857,147.2308185991,train
Myrmecia pilosula,myrmecia-pilosula,122515,629548339,inat_api,-43.3182943997,147.0551168,train
Myrmecia pilosula,myrmecia-pilosula,122515,632447063,inat_api,-37.8789833333,145.4482133333,train
Myrmecia pilosula,myrmecia-pilosula,122515,629388635,inat_api,-37.5613267939,145.0870699783,val
Myrmecia pilosula,myrmecia-pilosula,122515,629396603,inat_api,-38.1405608897,145.272163343,train
Myrmecia pilosula,myrmecia-pilosula,122515,629149228,inat_api,-38.2456021175,142.9182816935,train
Myrmecia pilosula,myrmecia-pilosula,122515,629147592,inat_api,-38.2427059465,142.916718926,train
Myrmecia pilosula,myrmecia-pilosula,122515,629128678,inat_api,-37.8509807592,145.372799918,train
Myrmecia pilosula,myrmecia-pilosula,122515,629147650,inat_api,-38.2427016263,142.9167195965,val
Myrmecia pilosula,myrmecia-pilosula,122515,629121607,inat_api,-37.8184966997,144.824011,train
Myrmecia pilosula,myrmecia-pilosula,122515,629035992,inat_api,-37.4640654997,144.2762892,train
Myrmecia pilosula,myrmecia-pilosula,122515,629147767,inat_api,-38.2426932,142.9167155732,train
Myrmecia pilosula,myrmecia-pilosula,122515,628771846,inat_api,-38.3251661135,142.6361149271,train
Myrmecia pilosula,myrmecia-pilosula,122515,628361089,inat_api,-43.058245,147.3278183056,val
Myrmecia pilosula,myrmecia-pilosula,122515,628804472,inat_api,-38.197872277,145.1777369902,train
Myrmecia pilosula,myrmecia-pilosula,122515,628287925,inat_api,-37.8640216667,145.3794416667,train
Myrmecia pilosula,myrmecia-pilosula,122515,628726873,inat_api,-37.7353366667,140.65503,train
Myrmecia pilosula,myrmecia-pilosula,122515,627945659,inat_api,-34.8518015583,138.7825793755,train
Myrmecia pilosula,myrmecia-pilosula,122515,629174746,inat_api,-38.3710633333,146.3717366667,val
Myrmecia pilosula,myrmecia-pilosula,122515,627589378,inat_api,-35.446287,138.531448,train
Myrmecia pilosula,myrmecia-pilosula,122515,627492096,inat_api,-38.204952016,144.3094012079,train
Myrmecia pilosula,myrmecia-pilosula,122515,628239249,inat_api,-41.833175,146.2627716667,train
Myrmecia pilosula,myrmecia-pilosula,122515,628599251,inat_api,-38.7097866667,143.164475,train
Myrmecia pilosula,myrmecia-pilosula,122515,627588728,inat_api,-35.446378,138.531812,val
Myrmecia pilosula,myrmecia-pilosula,122515,627027101,inat_api,-38.1886073,146.2653967997,train
Myrmecia pilosula,myrmecia-pilosula,122515,627510392,inat_api,-33.5954472222,150.3371666667,train
Myrmecia pilosula,myrmecia-pilosula,122515,627422872,inat_api,-36.3729218873,148.5798372428,train
Myrmecia pilosula,myrmecia-pilosula,122515,628365106,inat_api,-37.274325,145.6264633333,train
Myrmecia pilosula,myrmecia-pilosula,122515,627441150,inat_api,-36.9799998534,146.0299998522,val
Myrmecia pilosula,myrmecia-pilosula,122515,626946274,inat_api,-37.6643570074,144.769525937,train
Myrmecia pilosula,myrmecia-pilosula,122515,627459213,inat_api,-42.8675694444,147.3833194444,train
Myrmecia pilosula,myrmecia-pilosula,122515,626659447,inat_api,-38.2607583333,143.0954138333,train
Myrmecia pilosula,myrmecia-pilosula,122515,626619118,inat_api,-38.2466755468,142.9229525407,train
Myrmecia pilosula,myrmecia-pilosula,122515,626618732,inat_api,-38.2466832191,142.9229541152,val
Myrmecia pilosula,myrmecia-pilosula,122515,626999446,inat_api,-34.89950055,138.7214348687,train
Myrmecia pilosula,myrmecia-pilosula,122515,626908817,inat_api,-38.260845,143.0954445,train
Myrmecia pilosula,myrmecia-pilosula,122515,626991833,inat_api,-37.9216455997,145.3558098,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,678775874,inat_api,-38.4033476492,144.1990747431,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,677578827,inat_api,-38.3725107193,144.246373605,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,676820923,inat_api,-37.7742943457,145.0349767794,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,676351371,inat_api,-37.9430680277,145.0542203641,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,674993242,inat_api,-36.2737731933,140.71295166,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,673214835,inat_api,-35.297760823,149.1513871855,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,678835998,inat_api,-37.7388492681,144.7811084308,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,677498474,inat_api,-36.0160073997,147.0096931997,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,672043276,inat_api,-34.8292569722,138.686134,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,676482847,inat_api,-34.9030383333,138.7030333333,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,670677676,inat_api,-34.8956164556,138.6395293102,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,669363672,inat_api,-37.7321883333,144.9677716667,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,675229164,inat_api,-37.7074466667,145.1089638333,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,671457611,inat_api,-37.84485974,145.00101897,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,668327907,inat_api,-37.7321576887,144.0585719259,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,669427563,inat_api,-34.9047376997,138.6154991997,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,668266607,inat_api,-38.0097646858,145.3227873361,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,669196580,inat_api,-37.8673354499,145.2479857867,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,667980100,inat_api,-36.1858855168,140.661204122,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,667663100,inat_api,-34.91913,138.53294,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,668046326,inat_api,-35.0718405,138.5411439,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,667660199,inat_api,-35.070560686,138.5895693102,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,667781234,inat_api,-35.086102,138.659732,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,667658981,inat_api,-35.0273947327,138.5771289748,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,667654289,inat_api,-35.0270485648,138.5770465806,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,667660086,inat_api,-35.1475912516,138.5756272211,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,669426065,inat_api,-38.0497695,145.3014216667,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,667652626,inat_api,-35.0249002,138.576585,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,667648095,inat_api,-35.0242900028,138.5753927445,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,667632122,inat_api,-38.0338230627,145.31235525,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,666994575,inat_api,-37.6961289444,145.0819250833,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,667748286,inat_api,-34.6843432359,150.2953509034,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,672645561,inat_api,-38.0498305,145.3014533333,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,666945913,inat_api,-38.08005555,147.0717722167,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,666816818,inat_api,-38.1652638333,145.2061466667,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,666342734,inat_api,-35.0228404086,138.5748843849,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,666345020,inat_api,-35.0227069696,138.5742064565,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,666342600,inat_api,-35.0228011457,138.5741977394,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,667517047,inat_api,-37.8630966667,145.50937,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,667574750,inat_api,-35.0274166667,138.5714283333,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,666989233,inat_api,-37.7071822126,144.8098190655,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,665616506,inat_api,-37.0223753254,145.1352714464,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,665570592,inat_api,-37.8451081997,144.3073803,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,665504513,inat_api,-36.350013754,142.2908534587,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,664898185,inat_api,-37.0188,144.3076783333,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,665377216,inat_api,-35.0210817,138.6330984,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,664879930,inat_api,-38.03713468,145.3201128657,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,664262487,inat_api,-38.0345048107,145.3138397614,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,664130191,inat_api,-38.2376321594,144.2877136727,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,664894359,inat_api,-37.6947166667,144.99713,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,663646138,inat_api,-37.6884328661,144.9042675916,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,663546699,inat_api,-34.9216,138.5915666667,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,665624251,inat_api,-37.64891256,145.291449987,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,664893862,inat_api,-38.1306774997,145.2696626997,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,663290451,inat_api,-35.083482,138.669453,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,663187195,inat_api,-37.7239240997,145.0502669997,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,663264034,inat_api,-34.934266,138.698714,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,664114262,inat_api,-34.9022111111,138.6575277778,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,662615265,inat_api,-34.8691085997,138.6614501997,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,666189874,inat_api,-37.5304366667,145.2436533333,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,662517964,inat_api,-37.7156063362,145.123946718,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,663264139,inat_api,-34.933465,138.698604,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,662385680,inat_api,-38.369635,141.4065868,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,662072311,inat_api,-34.8998960355,138.6981476124,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,662364000,inat_api,-36.0214020498,146.7298077141,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,662029659,inat_api,-37.7512154949,144.5352230507,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,662029549,inat_api,-37.7871939182,144.5259933102,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,663217636,inat_api,-36.036384781,146.9962921366,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,662411795,inat_api,-37.6594278449,144.9085130294,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,661958405,inat_api,-38.1401609373,147.0793165151,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,662505952,inat_api,-37.9805138833,147.1000777833,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,661355064,inat_api,-34.936405,138.6988366667,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,661355397,inat_api,-34.9364677008,138.6988270311,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,662539689,inat_api,-35.0113903,138.7623682997,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,661710735,inat_api,-37.641404291,143.9745533466,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,660017036,inat_api,-35.7529752951,150.1605593748,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,660593231,inat_api,-37.9830111167,147.1007333333,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,660004142,inat_api,-38.0289069277,145.3294536622,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,660584976,inat_api,-34.9808333333,138.5635833333,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,660000379,inat_api,-38.0344493155,145.3138961346,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,659966418,inat_api,-37.9767630576,145.1127835271,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,659944154,inat_api,-34.6275585027,138.7249804661,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,659635714,inat_api,-34.983613,138.778655,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,659577821,inat_api,-34.7986984167,138.7015838611,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,659490560,inat_api,-35.0456278108,138.655315116,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,660428568,inat_api,-37.8011194444,145.2549277778,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,661352792,inat_api,-34.9333716667,138.698455,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,659453698,inat_api,-37.8890116667,144.6937716667,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,659806278,inat_api,-34.8373915,138.6371872997,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,659399537,inat_api,-37.8401526,145.2315182,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,661932348,inat_api,-37.9070055556,145.3079722222,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,658996978,inat_api,-35.25448,149.0916583333,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,658427548,inat_api,-36.4517222167,142.0206972167,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,658879256,inat_api,-37.99697,145.2422533333,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,659045975,inat_api,-35.0863721049,138.5093496271,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,659384799,inat_api,-34.9813416667,138.5867527778,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,658183480,inat_api,-37.8717255,144.229428,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,658412195,inat_api,-37.8710485571,144.2266455688,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,658982635,inat_api,-34.9979658,138.5479340997,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,657870133,inat_api,-36.0943904936,140.3477211061,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,658984877,inat_api,-37.5888931481,144.7547132828,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,657125556,inat_api,-38.0371402949,145.2718495019,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,657855780,inat_api,-37.7308996399,144.8314299434,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,656997617,inat_api,-37.8416684846,145.1084266352,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,657035355,inat_api,-35.0102028851,138.6471859044,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,658412847,inat_api,-34.9240283333,138.6512133333,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,657983359,inat_api,-37.7501276278,144.7956458389,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,656412784,inat_api,-37.9998608041,145.2037115023,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,657068202,inat_api,-35.0693583333,138.536925,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,656228663,inat_api,-38.0335762536,145.3075172135,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,655785222,inat_api,-36.0748277778,142.4072888889,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,656582069,inat_api,-37.9996833333,145.2035444444,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,656408322,inat_api,-38.0967694444,144.2786777778,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,656964697,inat_api,-33.471905,138.546845,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,655195135,inat_api,-35.1869907,138.5620721997,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,655224866,inat_api,-34.9340333333,138.6678783333,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,655250894,inat_api,-38.1305782,145.2696066997,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,656658851,inat_api,-38.319295,144.9860216667,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,654178416,inat_api,-37.6075166667,145.18895,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,655115881,inat_api,-38.0070527833,145.292145,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,655123166,inat_api,-34.929933928,138.5191694027,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,653498209,inat_api,-37.791059078,144.9571478709,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,653456816,inat_api,-37.2555757202,144.1139512986,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,653965810,inat_api,-37.7373289915,144.4339047545,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,653441566,inat_api,-34.9291116667,138.5829166667,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,653294884,inat_api,-35.167976,138.466826,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,654665271,inat_api,-37.7749521036,144.8081725091,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,653354940,inat_api,-35.001713,138.626907,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,653287519,inat_api,-35.1680705621,138.4667185236,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,654231925,inat_api,-35.151262,138.5708,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,654120627,inat_api,-37.6835533333,144.9032883333,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,653189537,inat_api,-37.7385881071,144.9689277605,val
Myrmecia pyriformis,myrmecia-pyriformis,711955,653289177,inat_api,-37.64573509,145.1042967685,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,652677705,inat_api,-37.447595,143.380585,train
Myrmecia pyriformis,myrmecia-pyriformis,711955,652678223,inat_api,-37.4457366667,143.3837483333,train
