species,slug,taxon_id,photo_id,source,lat,lon,split,common_name,photo_license,photo_attribution,observation_uuid,source_url,sha256,provenance_status
Formica rufa,formica-rufa,53853,579738983,inat_api,43.9827545999,6.60500182,val,Southern Wood Ant,,,4afcc22d-85c2-43f7-9f8f-5dd9593dbbba,,581e1c6c7ec147049419ee7b19dbbe4d5e7888a24ebc3085fd7f211b9e0a4d01,legacy_partial
Formica rufa,formica-rufa,53853,581046110,inat_api,52.0566358124,5.6965037157,train,Southern Wood Ant,,,28128fea-2ca8-45e9-a884-7afed654eb96,,1b5c578e1b6cc27b4645f28a8aa5d0ed97f80b9e0252de82bbad7039e7e50ad0,legacy_partial
Formica rufa,formica-rufa,53853,575602430,inat_api,52.1869053271,6.2570371402,train,Southern Wood Ant,,,3426f8fa-d353-4cbd-97a8-0cc005526c62,,d1aa829954208c5e5af8745f5679dcc7729daa34e0b48709a1d0678b42591e6e,legacy_partial
Formica rufa,formica-rufa,53853,587020059,inat_api,57.451845,25.1578166667,train,Southern Wood Ant,,,22696849-cb17-4549-86a2-fbde4c0acb86,,94f5d58dab18c92fa4d08f0d1e25ec2b67dda1694acff63699942ba21135d082,legacy_partial
Formica rufa,formica-rufa,53853,576378495,inat_api,45.0438075373,7.0780570797,train,Southern Wood Ant,,,583330d0-232f-4890-b40d-a34e1e8db813,,ed27fc786144dbca5ac07e2f86aaa2cdea815d7f5486c5732956dd4ab927a39b,legacy_partial
Formica rufa,formica-rufa,53853,575596744,inat_api,52.1869824883,6.2572093423,val,Southern Wood Ant,,,3a48140a-fbb9-4dd5-8312-7497caa8e5ae,,91c6c60ab3f4e21d2d0ab039553128796f61fdf748369e6ca3b26a5f2639123c,legacy_partial
Formica rufa,formica-rufa,53853,573759385,inat_api,47.2918380973,15.7012687161,train,Southern Wood Ant,,,f146f0c1-7045-40f0-b695-b954f21477d3,,97f3c220001b166a59b6e10853ee323f00836039bc1d5eec5d9bc526a999ef31,legacy_partial
Formica rufa,formica-rufa,53853,574146534,inat_api,44.18534534,5.25422644,train,Southern Wood Ant,,,3538741c-95c9-4648-b83e-2f93ea685db1,,8c1b4e4ae2a034a96dc9d3422ccbcc5a4aa3ad46487f260c42255f0335337687,legacy_partial
Formica rufa,formica-rufa,53853,581050782,inat_api,52.0297847119,5.6744550783,train,Southern Wood Ant,,,aa54b054-489d-4d7e-aea3-d68b8b8abb11,,8ca740e2b29f5ef7906666ff1c83e3bc59ff2de9a4e12b17e8763f70f055a606,legacy_partial
Formica rufa,formica-rufa,53853,574544941,inat_api,52.1874226286,6.257551387,train,Southern Wood Ant,,,242c8988-a380-42e7-9227-73ddac5f09d6,,46d7aa405d318610b6d7c2c3484d0aadd375d491800fda1ea14f16c558cf5c5f,legacy_partial
Formica rufa,formica-rufa,53853,573254864,inat_api,50.0281355832,14.482444413,val,Southern Wood Ant,,,716a7426-ed02-4c6e-b447-8e654db09fff,,b6fa5e388a590446136871d05ab8f57c8922192e7f075e1f530d363ee18161df,legacy_partial
Formica rufa,formica-rufa,53853,579315552,inat_api,48.4934899434,-1.6556981206,train,Southern Wood Ant,,,f71d8782-c2b9-4f32-829a-81f168cdf678,,eff072324716af9b7eb6aa0a93a1a0e8ee07d264531640885f8c3abfa352a02c,legacy_partial
Formica rufa,formica-rufa,53853,569518177,inat_api,52.18737,6.2576289722,train,Southern Wood Ant,,,89c7cb84-c5b6-48e3-8bdb-c6903017b599,,86f014b45b4d75d0a9af7190e97a9a97d91c60c57710e509255c5700b73864ee,legacy_partial
Formica rufa,formica-rufa,53853,567193783,inat_api,53.8928516029,85.5600504214,train,Southern Wood Ant,,,,,c53f3ff4b3005900f915b1646e622470cba2ad153a6b749e978e16a3ab122cf0,legacy_partial
Formica rufa,formica-rufa,53853,559325947,inat_api,49.2617216667,19.3570166667,train,Southern Wood Ant,,,710d7fea-ad4c-4313-9d73-a3647ec02f21,,b5c3c60b78d3e7e91e2cec2640883dd1e6b2ba3ce5e9f2b6c0e9696807c4fc03,legacy_partial
Formica rufa,formica-rufa,53853,557652889,inat_api,51.9897570354,5.7324335937,val,Southern Wood Ant,,,74f46d86-0179-4d0d-bd21-114b5ddf5e82,,99aa179d75e497ebf8349d3d84b9f9a6f3f0c2095bda65854ec6280c5f0769da,legacy_partial
Formica rufa,formica-rufa,53853,571093707,inat_api,53.6430444444,14.7707361111,train,Southern Wood Ant,,,8f4a53ff-e620-494b-acae-53c6868bb58e,,3f8a06fcf185351532710126e43c1849c35a77a9190370251545f93bb3257428,legacy_partial
Formica rufa,formica-rufa,53853,556936520,inat_api,51.7747584,5.8825108,train,Southern Wood Ant,,,d199c6ea-fb4a-4dd6-a046-e08afbb9d4da,,67f46fbf8cbdadb538f3ed8d1b1afe8f8d65d2465ff6b40ca683c552984074d4,legacy_partial
Formica rufa,formica-rufa,53853,571094961,inat_api,53.6430472222,14.7707388889,train,Southern Wood Ant,,,09474608-7682-407c-a2f8-02f152dfc010,,36e748dba68d7a42b210d164434f926505bb250737465748ac045d638ab9de74,legacy_partial
Formica rufa,formica-rufa,53853,557199814,inat_api,51.7904610967,5.8574002939,train,Southern Wood Ant,,,34281c3c-6df4-4442-b548-8d9e3b1d7da4,,565c1d2176b2b3d4ad446d18688f42544e2d329ef6778e3530e6181f1d7652f6,legacy_partial
Formica rufa,formica-rufa,53853,571095187,inat_api,53.6430472222,14.7707388889,val,Southern Wood Ant,,,09e55d25-e5f2-4af1-b27c-93e47637b61b,,6acadb04d2f032cc97ec2927afea26e6fa998164892f1a35745ea98796e145d2,legacy_partial
Formica rufa,formica-rufa,53853,555074496,inat_api,55.9888652,37.7263548,train,Southern Wood Ant,,,,,9b002b37d4fb8ade53ecfee830d3af07a031c91615ec257d35ab0ec0cfd6311b,legacy_partial
Formica rufa,formica-rufa,53853,554709127,inat_api,47.4632105464,11.9060645532,train,Southern Wood Ant,,,1e6f3205-5762-4698-9710-582e65b2cebe,,9f36726ab7af452269dcc6a8c7fcc94ba2ae5e4292e5f574ca7f24a88b6e0360,legacy_partial
Formica rufa,formica-rufa,53853,571093382,inat_api,53.6430444444,14.7707361111,train,Southern Wood Ant,,,02e4a1a0-dcaf-43a9-8f9c-845a08175672,,44d79408a90b0fe2f99c8cb76029a3409ee8fad7cf692babb3c44ea7ddbe7830,legacy_partial
Formica rufa,formica-rufa,53853,553915953,inat_api,52.0115584808,5.7033322379,train,Southern Wood Ant,,,88b7f002-4eab-495f-b99e-d715d8c02d5f,,067b8501b4e0a97ec1e1f9663c7f28f9835640818891fbb660a733e43f0131ec,legacy_partial
Formica rufa,formica-rufa,53853,567647931,inat_api,51.996733363,5.6953057274,val,Southern Wood Ant,,,30d671a8-a544-483c-94d9-4ab596c31b57,,9735940fd2ff48a62650e15461b2b27c7127cddfa84e08646cdf6d2c70dc9a9b,legacy_partial
Formica rufa,formica-rufa,53853,552011214,inat_api,51.338987,5.015117,train,Southern Wood Ant,,,7b9d1b79-0ce1-4809-9fc3-d65ef7202354,,3a5a54840e8dfbf6967047ed17236dbf5f65d7836f3162fe294e3454e5390a27,legacy_partial
Formica rufa,formica-rufa,53853,556397676,inat_api,55.3295047806,37.9573921727,train,Southern Wood Ant,,,,,3b88b3b036684d640c7fe7577977c8573f78183bc1f1a905b8d2e8e91db409b8,legacy_partial
Formica rufa,formica-rufa,53853,554711056,inat_api,62.59653,26.66452,train,Southern Wood Ant,,,60e5a632-8fb9-4ec6-baa3-5b4e07b221fc,,89a83cbf729fe30f5db856ec0249c731a01a4308e0932fc37bfc8e37a3158de2,legacy_partial
Formica rufa,formica-rufa,53853,553889123,inat_api,52.0099711062,5.6965304911,train,Southern Wood Ant,,,51ad2d52-eee6-4c6b-a9b1-4404c76760d7,,b356fb3912c44f912d7a12d5861c1e4b814f955fd7fe966a4910d93ac10b415f,legacy_partial
Formica rufa,formica-rufa,53853,555079866,inat_api,55.4166223833,37.3724750259,val,Southern Wood Ant,,,,,d9a12ed2001b508ef7dafe7eb4e253e64731358257a61c85c9b4beabccc0534c,legacy_partial
Formica rufa,formica-rufa,53853,550269561,inat_api,46.4078867506,12.11942756,train,Southern Wood Ant,,,f2829776-af5b-4642-9965-91d1713ba8a3,,f1295a5ef0fa19c60e203dbdf6c5ab5063fcd0fd52ae84df26e7dd39432cbafc,legacy_partial
Formica rufa,formica-rufa,53853,551995643,inat_api,51.3388027778,5.013525,train,Southern Wood Ant,,,a151fdeb-076e-4c6e-a0cb-4bd9a3dabbf8,,bcc42e58f4e3f9888af7c72361b8750649473fef0ee8eafb8b2e077cc24ee284,legacy_partial
Formica rufa,formica-rufa,53853,548583099,inat_api,52.3036682448,20.8620809019,train,Southern Wood Ant,,,125bd242-30fa-47c3-ab87-6cbcc37effda,,4eeb577d7ee98ccf8048f376966dfea93ce352d1f378d79a9a553a7f4a0122c3,legacy_partial
Formica rufa,formica-rufa,53853,551462293,inat_api,46.4942271602,7.688834779,train,Southern Wood Ant,,,4aa659c4-5cf9-433b-8477-ec05b5633e95,,1e0e49e8cdc244ee6b8192189a4a7b092aa6c8bc84ac78f09026f709bec034eb,legacy_partial
Formica rufa,formica-rufa,53853,553889409,inat_api,52.0114940954,5.6987057626,val,Southern Wood Ant,,,40942d5a-8690-4074-926a-93a595486041,,b5cb4f788f1ba19717926a650042b6307c083499313cdc3c5a6a7b682f610dfa,legacy_partial
Formica rufa,formica-rufa,53853,545534837,inat_api,51.745936,5.8986492,train,Southern Wood Ant,,,8437fb33-5e48-4e77-a682-618e546f715c,,a75aed13f3bbfff8ddb24aa7c2024f02bebfd5c4691113dca0d2121c9e23bb27,legacy_partial
Formica rufa,formica-rufa,53853,546842746,inat_api,51.7659400803,5.8897928,train,Southern Wood Ant,,,6de7a325-1d25-4077-8f65-16a6a569126d,,f357c0d78303b9c03abafec13da01920a8125bd88b377c90ff37ffc5fb586128,legacy_partial
Formica rufa,formica-rufa,53853,542852738,inat_api,51.7676617501,5.8815154228,train,Southern Wood Ant,,,1c367951-d5dc-42da-82ef-6f5fe71b7ef8,,bf5f476dfd5791da14df45cb4d751e646231cc92555d84c7da066c2b8af24e68,legacy_partial
Formica rufa,formica-rufa,53853,546266656,inat_api,40.9059812947,24.1215388477,train,Southern Wood Ant,,,a1d42430-1a89-45c5-a7a8-4abfc54fb294,,d90d99c70d8102b7cfc37a68c39ebee7bd93476cec4d2f0b075ba3e159f10e86,legacy_partial
Formica rufa,formica-rufa,53853,542145713,inat_api,55.0239369722,73.283101,val,Southern Wood Ant,,,,,7d2378837e1cc8f5c8c998fddea89c9cc9e37f656599e908f9db0726a6e02680,legacy_partial
Formica rufa,formica-rufa,53853,538011537,inat_api,45.5825843929,7.3276693001,train,Southern Wood Ant,,,a6835099-8596-411e-a9be-32bc3f5fd604,,7690dd81663fe2885094555a7f2b32352178b68baab4ff4d8bb2f0889560050d,legacy_partial
Formica rufa,formica-rufa,53853,542863782,inat_api,51.7822143308,5.88099483,train,Southern Wood Ant,,,0867e571-98dd-4c4f-bece-63816bbea9e2,,6d4badc0b54486a18a8f00fce015352410af8438de358d2be7a7b505bfca2273,legacy_partial
Formica rufa,formica-rufa,53853,537591255,inat_api,40.8897730062,-3.8826772977,train,Southern Wood Ant,,,39bef452-736e-48a7-b723-76236b63b5d6,,94808da36f42d9f09202cb7c47205c9dfbd55395471ea1607e527fe87a99e93d,legacy_partial
Formica rufa,formica-rufa,53853,543450479,inat_api,51.1251689452,20.2283935994,train,Southern Wood Ant,,,f9d67cf5-d0d1-494b-8fa9-a222f3d0cb0d,,86eb58057d26b14a006022c4fb510705c6e19245c85b2caefdc1d48b43ba642b,legacy_partial
Formica rufa,formica-rufa,53853,534903996,inat_api,51.629526,5.835012,val,Southern Wood Ant,,,232404c3-a811-48eb-99f0-add5ba30a263,,c86859db153e1941fa213292c6ce66495cd02ea958c36e0cce1d1e0a7236e3e4,legacy_partial
Formica rufa,formica-rufa,53853,537908117,inat_api,56.070465,59.66831,train,Southern Wood Ant,,,,,3169bfb042f1e937d1b63bdd8f2459648cec0f4b27951edd2e34ece03050c94b,legacy_partial
Formica rufa,formica-rufa,53853,534367175,inat_api,47.6321997,18.4275591,train,Southern Wood Ant,,,a7c463e9-23ac-4c93-a3f1-0323ddb61321,,fd7519e2732187d2e99fe2fe8c18436bb0432e47bd8a1b665061eeba981a4c09,legacy_partial
Formica rufa,formica-rufa,53853,549486311,inat_api,48.2383833333,16.2768783333,train,Southern Wood Ant,,,0e2f9b6a-8ce8-445f-be37-33cfdf8747a4,,cb364f5b2f5c77aa4940bb373a1048c3022fff71e99f9875d506b90f5229b479,legacy_partial
Formica rufa,formica-rufa,53853,533515160,inat_api,51.776503,5.893337,train,Southern Wood Ant,,,141b8667-8edf-42c5-b1d0-e5890f839783,,eb3eff288a891808232f0ba4cd4407be82123b693c522dadc244578f3e1ee678,legacy_partial
Formica rufa,formica-rufa,53853,533591661,inat_api,51.6277605494,5.8280224077,val,Southern Wood Ant,,,36748a8b-48cc-41c5-97f0-123775b0eff6,,9c3973d33415c19223fb772e7b8ee84eaf8a67ae683c635f71c90e8603ced4c3,legacy_partial
Formica rufa,formica-rufa,53853,533371931,inat_api,51.7513049761,5.9023535623,train,Southern Wood Ant,,,4d543130-a152-4c8f-9ead-e4092a55b63f,,09484c60b2841023bd1dd769a2348fbe3193535145d538448b44059522ca2878,legacy_partial
Formica rufa,formica-rufa,53853,533369900,inat_api,51.7514335997,5.9033959997,train,Southern Wood Ant,,,7861ee96-08ad-4fea-8b93-11e4910b09a0,,397c5feea350d70ce511009e863490ecaf1cac1e45eddbef78b9dafabf20d6c1,legacy_partial
Formica rufa,formica-rufa,53853,533572139,inat_api,51.778013,5.882227,train,Southern Wood Ant,,,8580dd77-7dd3-4e4d-b829-be68eda50326,,4673703e7f07b0c45d67ca0db339d24234e1660e2f75104aa69b91b326c5717f,legacy_partial
Formica rufa,formica-rufa,53853,533046599,inat_api,51.7508057913,5.9052383606,train,Southern Wood Ant,,,4147c435-b90d-47a9-a6a1-661b69d66e8d,,d12256226005c3b0b1217152ab899d6280d62a0148fdced06fdec15d85e36ab6,legacy_partial
Formica rufa,formica-rufa,53853,533365212,inat_api,51.7501575615,5.9071094123,val,Southern Wood Ant,,,61e1c385-8108-4e02-9839-1f203047f2af,,b6bb4f0a0a2fa310df9b224349865ab0cfbb163a258edd621aff1d6f54567944,legacy_partial
Formica rufa,formica-rufa,53853,533027767,inat_api,51.7515072812,5.9053136049,train,Southern Wood Ant,,,1b5c10ea-07b5-4a70-a550-fea7db403d6e,,5b4b7fb017d1980dbc38c9775c8d2561c38f8aceeb1a9e03d542026c6539a86b,legacy_partial
Formica rufa,formica-rufa,53853,532865693,inat_api,41.9850452871,-2.6505377452,train,Southern Wood Ant,,,81bb564f-677d-4952-a072-bbf39e0f69a2,,cf5beb26b99b7da24e150d87a7cc883090841698ea3a2eec0fdc99392fc6e70e,legacy_partial
Formica rufa,formica-rufa,53853,533421987,inat_api,55.4767952795,46.4160685868,train,Southern Wood Ant,,,,,73af3f91ab1408bd6d94d5d63506f57b8d8155c67e37ea15bcd31cefd63f3744,legacy_partial
Formica rufa,formica-rufa,53853,530461757,inat_api,43.8030902172,6.6566379368,train,Southern Wood Ant,,,6d30aabc-df91-412f-9a98-9bfba2ff774f,,9ea030a7125b11484e5e112facccda134d22bae1e5a17232bf0f40c5b560bf34,legacy_partial
Formica rufa,formica-rufa,53853,530397865,inat_api,43.8244132476,6.7597045004,val,Southern Wood Ant,,,79d5fc2d-3dab-4503-bfdf-5fb05fa12da7,,fb555b352ff3b88fc4ae852c66c720de575554d39a680d58bc5c19dccf2123c2,legacy_partial
Formica rufa,formica-rufa,53853,528966264,inat_api,51.269598135,5.4112815025,train,Southern Wood Ant,,,f17a6fa1-ce19-4ce2-9d40-304c77367300,,668c136b45c377f22322698a3163dd238094a8ddfebcffd460648a5500aa58ea,legacy_partial
Formica rufa,formica-rufa,53853,528968587,inat_api,51.2723475646,5.4090984969,train,Southern Wood Ant,,,1fe8b1d4-18e0-4ffc-8c17-3f8282c7022d,,c455a691ecb3e04eb2ae0772bc8a8bf469792a0f9f83876066ddd5f24d5ec2c7,legacy_partial
Formica rufa,formica-rufa,53853,534284357,inat_api,52.6627465997,4.6344022,train,Southern Wood Ant,,,b7c05a22-2c91-4ea2-885f-e7ee1dfba39e,,86f96f2201261fc76ba240d378ff6241d8e24d295a7b30e66056b8d8d2e970a3,legacy_partial
Formica rufa,formica-rufa,53853,530391188,inat_api,44.5680861036,6.3408591226,train,Southern Wood Ant,,,a02b2c7d-2f63-441b-9766-47d0b3bce2d2,,59718795d78f3d2a73c79f259342bf22319b365d7fbb1ba10712c13fcd07f4c5,legacy_partial
Formica rufa,formica-rufa,53853,528155926,inat_api,52.3296509903,10.5840105191,val,Southern Wood Ant,,,3d16d043-fb5d-40cf-a1d7-12a42939989d,,d4d139a6f66b5ac7413895147f09e42db05ac23ae0b96ae024917d37fc91b7c6,legacy_partial
Formica rufa,formica-rufa,53853,526611828,inat_api,46.1213713235,11.1982304839,train,Southern Wood Ant,,,5779c29b-28cf-437d-80d8-e3939e2a92bc,,5996183879c85c120a7ac036a29610f3dddddc4d3f51dcd264d2d9a8032c809b,legacy_partial
Formica rufa,formica-rufa,53853,532817096,inat_api,50.9156150818,20.6809711456,train,Southern Wood Ant,,,b9659e6f-d577-457c-b8f6-6fc1cc514c32,,f480a9a613f26b2f28f0172ed365caafbe1219390e189c20653d991df835f213,legacy_partial
Formica rufa,formica-rufa,53853,526611100,inat_api,46.1213713235,11.1982304839,train,Southern Wood Ant,,,1c61179d-8de6-4f95-8264-1df4ad5e995f,,d8ef94f6dec576469df8de1989caa9eb94d61b54a36e2d6e6e9c67fdec4ff80f,legacy_partial
Formica rufa,formica-rufa,53853,533428498,inat_api,46.6611823962,12.3843481019,train,Southern Wood Ant,,,0937e8a8-fd96-48de-a9f4-25920f975267,,1f104b7c80762fd09083a384dfb3be235dd3a70b96b240a93c5e9fd3c8656e73,legacy_partial
Formica rufa,formica-rufa,53853,524891592,inat_api,45.072012561,7.0532809011,val,Southern Wood Ant,,,eb7fd3ba-d13f-4ffd-b712-65b6fe85154d,,ed9f7b2b88b266cd4e802660f2800af7b78d9763a3a62936970b76c7d16625aa,legacy_partial
Formica rufa,formica-rufa,53853,523439250,inat_api,53.109173019,14.6460407227,train,Southern Wood Ant,,,2a48f68f-625f-400a-a6f3-f34dda24af4e,,607a7e122a3f9f8a6e14b9ee514432a7d2436365d528f67895b81475b7805786,legacy_partial
Formica rufa,formica-rufa,53853,526611031,inat_api,46.1213713235,11.1982304839,train,Southern Wood Ant,,,9c3f2a21-2ddd-4ed6-aa6d-4318d61d6e2d,,c873912bb81973ac5b4fb7c16dc71d70ebee8ed78790953c440deec6107b582a,legacy_partial
Formica rufa,formica-rufa,53853,521547233,inat_api,60.2498626709,25.1195030212,train,Southern Wood Ant,,,,,d7fd66ccd646b445165c399e716b522baa453095771193098035b5b001c8c59a,legacy_partial
Formica rufa,formica-rufa,53853,522015745,inat_api,60.2426681519,25.1170253754,train,Southern Wood Ant,,,,,cc6d259092e2e6e32213067c51beb0dd30f42575dbf3c0d3f167b580502a1644,legacy_partial
Formica rufa,formica-rufa,53853,522015853,inat_api,60.2421531677,25.1168460846,val,Southern Wood Ant,,,a5b816df-4cff-4c7f-90b1-ddc1c7dcf9bd,,2130d96439e38f220f600e99d69503fb2e65bbf9cbf6fab1714540412ce4b59a,legacy_partial
Formica rufa,formica-rufa,53853,518809241,inat_api,50.1914329529,15.8707294464,train,Southern Wood Ant,,,22186b3b-d731-49a9-8304-f36abb0db85a,,1d64a7870455d029c6ef0f89b0b517b4dd60652c266bc13035eb01dd219c316a,legacy_partial
Formica rufa,formica-rufa,53853,522547839,inat_api,56.4875676479,44.8138146869,train,Southern Wood Ant,,,,,157480aedfe892a2eebbdb4df6854a6a128fb4d2a617c302510674467fff49fe,legacy_partial
Formica rufa,formica-rufa,53853,518225969,inat_api,64.4161530667,28.0611001417,train,Southern Wood Ant,,,e8f62311-adbc-42b5-9a4d-99113801ef49,,37b3e333a5a5fbae2bb875a96f29619e0ceeadedd1b4d17e1f7343c59b53a9da,legacy_partial
Formica rufa,formica-rufa,53853,522899950,inat_api,50.4907309211,15.6057206914,train,Southern Wood Ant,,,efc685e7-926b-451a-b2d9-6706f14b1c6f,,27c877c74db65ab9a15d561cc8146b2c8105f186077a41286329002f30ef26ca,legacy_partial
Formica rufa,formica-rufa,53853,521172581,inat_api,46.1314888333,10.8812133333,val,Southern Wood Ant,,,20662ec4-18ca-4a63-8526-c7a21e1ac0f1,,4eac66f351def4d08cea05a6812149f108e1545475cf9ff0c0548b88457fe3fb,legacy_partial
Formica rufa,formica-rufa,53853,514360791,inat_api,46.3821415342,11.8250193397,train,Southern Wood Ant,,,88589dbd-23e1-482a-a1f9-ac9430bd0779,,73797934f1fd64109a2f4f2903bb7532ff7b8223bdfbe2c29c3b5d701a887f3c,legacy_partial
Formica rufa,formica-rufa,53853,520223224,inat_api,62.2748946944,74.4649200278,train,Southern Wood Ant,,,76c361da-c8fa-4836-8798-82695d615c93,,a749713c5cc466b3b74693e3b03a88b1d8bf548d162e0f652eec35763cb0e514,legacy_partial
Formica rufa,formica-rufa,53853,516198037,inat_api,52.0474540222,5.7002964806,train,Southern Wood Ant,,,ddb6cc96-1eee-4b44-b064-9ac728fe7d96,,5814f7d8b38b5cacf50b4a2954e1d784175e592bec2169638fb9a00e1893dea0,legacy_partial
Formica rufa,formica-rufa,53853,516542715,inat_api,46.0171566667,11.0385533333,train,Southern Wood Ant,,,0fc5cfce-f726-4ca9-b30b-4cde26b0b315,,7a871ea508b0a925004888970c1e0b48ed1dec2792f4867415029be7052dc421,legacy_partial
Formica rufa,formica-rufa,53853,517571094,inat_api,57.4814946788,39.7620739415,val,Southern Wood Ant,,,,,a7dd2ef9eb3e53b201409338d85ea2647d835a19039b9fa9cdc7ad33df26ff6e,legacy_partial
Crematogaster peringueyi,crematogaster-peringueyi,426236,662293153,inat_api,-34.3552366667,20.8528716667,train,Black Cocktail Ant,,,58e37d32-21dd-4cba-a79c-36c80dbb3340,,551c2f9e14f184c7dee452a0c13245ddc808628fd31f966ca245e310aba2c587,legacy_partial
Crematogaster peringueyi,crematogaster-peringueyi,426236,660757675,inat_api,-34.369695,21.4239133333,train,Black Cocktail Ant,,,2b73e21c-3346-4ea1-a57f-eae08b744dc7,,8ba834f937203c755ebc643eb119c40a3cd3b6042ce29de718bfc94143a43a54,legacy_partial
Crematogaster peringueyi,crematogaster-peringueyi,426236,660757554,inat_api,-34.3693633333,21.424405,train,Black Cocktail Ant,,,48de3ea1-b0c2-4783-8b71-a08059bfad29,,2ddad355040ef3ff4d525fae08d422224252b16c59412b4ab7e2f67c0b1cba8e,legacy_partial
Crematogaster peringueyi,crematogaster-peringueyi,426236,657200133,inat_api,-34.001686288,22.653766349,train,Black Cocktail Ant,,,25f00809-5d41-4ac6-bc70-1e8f9096e07e,,42feddc91e4e19c1cf70b1b8b610dd3d38bb7287acd1f21f4d4b0567e3d348b3,legacy_partial
Crematogaster peringueyi,crematogaster-peringueyi,426236,660752440,inat_api,-34.3683716667,21.4246116667,val,Black Cocktail Ant,,,94e44bbe-6908-4fd2-b8a7-f08c9fb35cba,,4f82877b8cad1c6ea3afccb7a78f9955baccfab6cf318083616abc443c8d8e96,legacy_partial
Crematogaster peringueyi,crematogaster-peringueyi,426236,672710259,inat_api,-34.056255,22.376905,train,Black Cocktail Ant,,,0aa29b75-42c0-433f-9593-3baf2966d630,,2dc3f6b13a97dcaf22605c0054e9f5bbb562b6b6ff23e23da07034ab72a5d424,legacy_partial
Crematogaster peringueyi,crematogaster-peringueyi,426236,653857969,inat_api,-34.0005533333,18.4836483333,train,Black Cocktail Ant,,,54e39d2e-b7a1-492c-8b1a-0f1aedae57c7,,d0cc041015ae1a115ea379aab710e49c05e122487fe463bf9454cefa31960440,legacy_partial
Crematogaster peringueyi,crematogaster-peringueyi,426236,673444877,inat_api,-34.4051629679,19.1198196914,train,Black Cocktail Ant,,,09ce6105-1bc6-46f4-a487-de9253a666da,,4c0133de55aea1a128b826b4a778fb74045648e3841026e5bfea11b0657a0b7a,legacy_partial
Crematogaster peringueyi,crematogaster-peringueyi,426236,651420443,inat_api,-33.8778329,18.5998181,train,Black Cocktail Ant,,,7e27c04f-a98d-417a-ab43-69679dba9c61,,6bf9a77ab50fda48a369660eed5ba80e4b46a65ada7832555550f13a6837a4ef,legacy_partial
Crematogaster peringueyi,crematogaster-peringueyi,426236,651413601,inat_api,-34.3176366667,19.121415,val,Black Cocktail Ant,,,31b01474-14c2-49e4-bd44-33b384c2a934,,e7786649ac456ad89ba0fa91a534505d8e712079bee49218be10534e982bad0e,legacy_partial
Crematogaster peringueyi,crematogaster-peringueyi,426236,672916208,inat_api,-34.4196733333,19.1386466667,train,Black Cocktail Ant,,,d5e45239-ac1c-456a-804e-a36fa0b695dd,,3c3f630fa57bbe4a2952040e42a89545811f6204bbe59439b88e946144ead8e9,legacy_partial
Crematogaster peringueyi,crematogaster-peringueyi,426236,651431676,inat_api,-33.8742654571,18.5888987035,train,Black Cocktail Ant,,,4ab62ef1-14e0-4ab9-83d2-279fd68950be,,6d1b0e8d734f78a3795b7ff0ae54090ab00ceb10d2c7f9bc2ff1ab84e229d1f0,legacy_partial
Crematogaster peringueyi,crematogaster-peringueyi,426236,651341978,inat_api,-33.8897316667,22.0244206111,train,Black Cocktail Ant,,,62b6ad32-6685-4848-a6cc-ddebc424cb24,,668daf3c850665009aca5f24e507fc430d11f1675485b45c9524a366261f51e2,legacy_partial
Crematogaster peringueyi,crematogaster-peringueyi,426236,650691033,inat_api,-33.9970602237,18.4837520868,train,Black Cocktail Ant,,,9452f25f-6725-4381-8f2d-ba704d052473,,4d94728a4be8a2cd50a6765b4cd15c4e350fad8afec556fe7c3ce4306daa80c0,legacy_partial
Crematogaster peringueyi,crematogaster-peringueyi,426236,651437039,inat_api,-33.8757702972,18.5898210481,val,Black Cocktail Ant,,,4d386300-3fda-4022-9bf3-1a9ea0e82525,,ac157f0995edd43550c1d0a97849a0c83205b1a8e3c4a4fc96ae3d0faa57c3ec,legacy_partial
Crematogaster peringueyi,crematogaster-peringueyi,426236,650256667,inat_api,-34.0580033333,22.3698383333,train,Black Cocktail Ant,,,66867ff1-289b-414d-bd8f-50c318450a3f,,7d004ae00cbb23e3a42a4bc1f7fc6dac8d36e2cb73569eee0c6187dd12f72352,legacy_partial
Crematogaster peringueyi,crematogaster-peringueyi,426236,651391791,inat_api,-29.4579872997,30.5440129997,train,Black Cocktail Ant,,,2c879fb0-31da-4c3d-99fc-1957c469f225,,bd5e48e6e1a64c27c13e4f52e30c8fb3ebc9c373fed03ffbc3877f8c6c599880,legacy_partial
Crematogaster peringueyi,crematogaster-peringueyi,426236,650175289,inat_api,-33.9910418386,18.4258283745,train,Black Cocktail Ant,,,b793ea5e-15b8-4604-abc7-59858acf55de,,9715f445ff1a26ffd056901088c5739eb85f4522ad8d3061b17f65fb8ccca684,legacy_partial
Crematogaster peringueyi,crematogaster-peringueyi,426236,651324560,inat_api,-33.87550689,18.58959527,train,Black Cocktail Ant,,,6d3483cb-8726-4cfa-8b42-920db33e8681,,1b7296741cc0d7ab8b6210ebac5a1d345e717460d0864c0ed6c60edde55fbd2a,legacy_partial
Crematogaster peringueyi,crematogaster-peringueyi,426236,649570065,inat_api,-33.9877520313,22.7145267083,val,Black Cocktail Ant,,,41c0827b-6137-4e9e-acc7-606c828bfd07,,203488c6c78500d709944fe2815f63dead7f64f851e54264f1399ef9f0dfe538,legacy_partial
